통계년월,통계시도명,통계시군구명,장애유형,성별,수급자수
202206,부산광역시,중구,지적,남성,29
202206,부산광역시,중구,지체,남성,28
202206,부산광역시,중구,지적,여성,22
202206,부산광역시,중구,뇌병변,남성,35
202206,부산광역시,중구,뇌병변,여성,23
202206,부산광역시,중구,자폐성,남성,7
202206,부산광역시,중구,자폐성,여성,1
202206,부산광역시,중구,정신,남성,7
202206,부산광역시,중구,지체,여성,15
202206,부산광역시,중구,정신,여성,19
202206,부산광역시,중구,신장,남성,48
202206,부산광역시,중구,신장,여성,38
202206,부산광역시,중구,호흡기,남성,4
202206,부산광역시,중구,시각,남성,24
202206,부산광역시,중구,뇌전증,남성,1
202206,부산광역시,중구,시각,여성,20
202206,부산광역시,중구,청각,남성,21
202206,부산광역시,서구,청각,남성,43
202206,부산광역시,서구,청각,여성,37
202206,부산광역시,서구,언어,남성,3
202206,부산광역시,서구,언어,여성,3
202206,부산광역시,서구,지적,남성,149
202206,부산광역시,서구,지체,남성,76
202206,부산광역시,서구,지적,여성,105
202206,부산광역시,서구,뇌병변,남성,78
202206,부산광역시,서구,지체,여성,37
202206,부산광역시,서구,뇌병변,여성,90
202206,부산광역시,서구,자폐성,남성,15
202206,부산광역시,서구,자폐성,여성,5
202206,부산광역시,서구,정신,남성,136
202206,부산광역시,서구,정신,여성,74
202206,부산광역시,서구,신장,남성,110
202206,부산광역시,서구,신장,여성,74
202206,부산광역시,서구,심장,남성,1
202206,부산광역시,서구,호흡기,남성,8
202206,부산광역시,서구,호흡기,여성,5
202206,부산광역시,서구,시각,남성,41
202206,부산광역시,서구,안면,남성,1
202206,부산광역시,서구,뇌전증,남성,1
202206,부산광역시,서구,시각,여성,36
202206,부산광역시,동구,지체,남성,97
202206,부산광역시,동구,청각,남성,50
202206,부산광역시,동구,청각,여성,49
202206,부산광역시,동구,언어,남성,2
202206,부산광역시,동구,언어,여성,2
202206,부산광역시,동구,지적,남성,99
202206,부산광역시,동구,지적,여성,61
202206,부산광역시,동구,뇌병변,남성,70
202206,부산광역시,동구,뇌병변,여성,62
202206,부산광역시,동구,자폐성,남성,16
202206,부산광역시,동구,정신,남성,55
202206,부산광역시,동구,정신,여성,29
202206,부산광역시,동구,신장,남성,113
202206,부산광역시,동구,지체,여성,53
202206,부산광역시,동구,신장,여성,66
202206,부산광역시,동구,심장,남성,1
202206,부산광역시,동구,호흡기,남성,8
202206,부산광역시,동구,안면,여성,1
202206,부산광역시,동구,시각,남성,25
202206,부산광역시,동구,시각,여성,34
202206,부산광역시,영도구,청각,남성,55
202206,부산광역시,영도구,청각,여성,61
202206,부산광역시,영도구,언어,남성,5
202206,부산광역시,영도구,언어,여성,8
202206,부산광역시,영도구,지적,남성,143
202206,부산광역시,영도구,지적,여성,136
202206,부산광역시,영도구,뇌병변,남성,171
202206,부산광역시,영도구,뇌병변,여성,144
202206,부산광역시,영도구,자폐성,남성,17
202206,부산광역시,영도구,자폐성,여성,8
202206,부산광역시,영도구,정신,남성,95
202206,부산광역시,영도구,정신,여성,74
202206,부산광역시,영도구,신장,남성,169
202206,부산광역시,영도구,신장,여성,116
202206,부산광역시,영도구,심장,남성,4
202206,부산광역시,영도구,심장,여성,7
202206,부산광역시,영도구,지체,여성,97
202206,부산광역시,영도구,호흡기,남성,17
202206,부산광역시,영도구,호흡기,여성,2
202206,부산광역시,영도구,간,남성,1
202206,부산광역시,영도구,안면,남성,1
202206,부산광역시,영도구,안면,여성,1
202206,부산광역시,영도구,장루.요루,여성,1
202206,부산광역시,영도구,뇌전증,남성,3
202206,부산광역시,영도구,뇌전증,여성,2
202206,부산광역시,영도구,시각,남성,71
202206,부산광역시,영도구,시각,여성,70
202206,부산광역시,영도구,지체,남성,183
202206,부산광역시,부산진구,청각,여성,104
202206,부산광역시,부산진구,언어,남성,16
202206,부산광역시,부산진구,언어,여성,9
202206,부산광역시,부산진구,지체,남성,254
202206,부산광역시,부산진구,지적,남성,323
202206,부산광역시,부산진구,지적,여성,199
202206,부산광역시,부산진구,뇌병변,남성,236
202206,부산광역시,부산진구,뇌병변,여성,246
202206,부산광역시,부산진구,지체,여성,117
202206,부산광역시,부산진구,자폐성,남성,68
202206,부산광역시,부산진구,자폐성,여성,11
202206,부산광역시,부산진구,정신,남성,115
202206,부산광역시,부산진구,정신,여성,86
202206,부산광역시,부산진구,신장,남성,228
202206,부산광역시,부산진구,신장,여성,195
202206,부산광역시,부산진구,심장,남성,2
202206,부산광역시,부산진구,심장,여성,2
202206,부산광역시,부산진구,호흡기,남성,27
202206,부산광역시,부산진구,호흡기,여성,3
202206,부산광역시,부산진구,간,여성,1
202206,부산광역시,부산진구,안면,남성,5
202206,부산광역시,부산진구,안면,여성,1
202206,부산광역시,부산진구,장루.요루,남성,1
202206,부산광역시,부산진구,뇌전증,남성,3
202206,부산광역시,부산진구,시각,남성,66
202206,부산광역시,부산진구,시각,여성,83
202206,부산광역시,부산진구,청각,남성,120
202206,부산광역시,동래구,청각,남성,59
202206,부산광역시,동래구,청각,여성,61
202206,부산광역시,동래구,지체,남성,109
202206,부산광역시,동래구,언어,남성,6
202206,부산광역시,동래구,언어,여성,3
202206,부산광역시,동래구,지적,남성,208
202206,부산광역시,동래구,지적,여성,122
202206,부산광역시,동래구,뇌병변,남성,152
202206,부산광역시,동래구,뇌병변,여성,160
202206,부산광역시,동래구,자폐성,남성,57
202206,부산광역시,동래구,자폐성,여성,9
202206,부산광역시,동래구,정신,남성,89
202206,부산광역시,동래구,정신,여성,67
202206,부산광역시,동래구,신장,남성,162
202206,부산광역시,동래구,신장,여성,101
202206,부산광역시,동래구,심장,남성,1
202206,부산광역시,동래구,지체,여성,68
202206,부산광역시,동래구,호흡기,남성,22
202206,부산광역시,동래구,호흡기,여성,4
202206,부산광역시,동래구,뇌전증,남성,3
202206,부산광역시,동래구,시각,남성,58
202206,부산광역시,동래구,시각,여성,64
202206,부산광역시,남구,청각,여성,76
202206,부산광역시,남구,언어,남성,10
202206,부산광역시,남구,언어,여성,7
202206,부산광역시,남구,지적,남성,220
202206,부산광역시,남구,지체,남성,148
202206,부산광역시,남구,지적,여성,170
202206,부산광역시,남구,뇌병변,남성,157
202206,부산광역시,남구,뇌병변,여성,156
202206,부산광역시,남구,자폐성,남성,52
202206,부산광역시,남구,지체,여성,101
202206,부산광역시,남구,자폐성,여성,15
202206,부산광역시,남구,정신,남성,72
202206,부산광역시,남구,정신,여성,68
202206,부산광역시,남구,신장,남성,175
202206,부산광역시,남구,신장,여성,129
202206,부산광역시,남구,심장,남성,6
202206,부산광역시,남구,호흡기,남성,13
202206,부산광역시,남구,호흡기,여성,4
202206,부산광역시,남구,시각,남성,52
202206,부산광역시,남구,안면,남성,1
202206,부산광역시,남구,뇌전증,남성,5
202206,부산광역시,남구,뇌전증,여성,1
202206,부산광역시,남구,시각,여성,58
202206,부산광역시,남구,청각,남성,81
202206,부산광역시,북구,지체,남성,259
202206,부산광역시,북구,청각,여성,101
202206,부산광역시,북구,언어,남성,10
202206,부산광역시,북구,언어,여성,5
202206,부산광역시,북구,지적,남성,344
202206,부산광역시,북구,지적,여성,233
202206,부산광역시,북구,지체,여성,134
202206,부산광역시,북구,뇌병변,남성,281
202206,부산광역시,북구,뇌병변,여성,178
202206,부산광역시,북구,자폐성,남성,68
202206,부산광역시,북구,자폐성,여성,13
202206,부산광역시,북구,정신,남성,128
202206,부산광역시,북구,정신,여성,107
202206,부산광역시,북구,신장,남성,208
202206,부산광역시,북구,신장,여성,142
202206,부산광역시,북구,심장,여성,3
202206,부산광역시,북구,호흡기,남성,25
202206,부산광역시,북구,호흡기,여성,10
202206,부산광역시,북구,간,남성,2
202206,부산광역시,북구,안면,남성,1
202206,부산광역시,북구,안면,여성,1
202206,부산광역시,북구,시각,남성,97
202206,부산광역시,북구,뇌전증,남성,2
202206,부산광역시,북구,뇌전증,여성,5
202206,부산광역시,북구,시각,여성,100
202206,부산광역시,북구,청각,남성,109
202206,부산광역시,해운대구,청각,여성,93
202206,부산광역시,해운대구,언어,남성,19
202206,부산광역시,해운대구,언어,여성,5
202206,부산광역시,해운대구,지적,남성,374
202206,부산광역시,해운대구,지적,여성,276
202206,부산광역시,해운대구,지체,남성,246
202206,부산광역시,해운대구,뇌병변,남성,258
202206,부산광역시,해운대구,뇌병변,여성,247
202206,부산광역시,해운대구,자폐성,남성,76
202206,부산광역시,해운대구,자폐성,여성,16
202206,부산광역시,해운대구,정신,남성,143
202206,부산광역시,해운대구,지체,여성,171
202206,부산광역시,해운대구,정신,여성,121
202206,부산광역시,해운대구,신장,남성,205
202206,부산광역시,해운대구,신장,여성,152
202206,부산광역시,해운대구,심장,남성,3
202206,부산광역시,해운대구,호흡기,남성,25
202206,부산광역시,해운대구,호흡기,여성,10
202206,부산광역시,해운대구,간,남성,2
202206,부산광역시,해운대구,시각,남성,83
202206,부산광역시,해운대구,뇌전증,남성,7
202206,부산광역시,해운대구,뇌전증,여성,2
202206,부산광역시,해운대구,시각,여성,84
202206,부산광역시,해운대구,청각,남성,75
202206,부산광역시,사하구,청각,여성,110
202206,부산광역시,사하구,언어,남성,12
202206,부산광역시,사하구,언어,여성,5
202206,부산광역시,사하구,지적,남성,284
202206,부산광역시,사하구,지체,남성,288
202206,부산광역시,사하구,지적,여성,211
202206,부산광역시,사하구,뇌병변,남성,243
202206,부산광역시,사하구,뇌병변,여성,216
202206,부산광역시,사하구,자폐성,남성,49
202206,부산광역시,사하구,지체,여성,159
202206,부산광역시,사하구,자폐성,여성,8
202206,부산광역시,사하구,정신,남성,138
202206,부산광역시,사하구,정신,여성,118
202206,부산광역시,사하구,신장,남성,257
202206,부산광역시,사하구,신장,여성,219
202206,부산광역시,사하구,심장,남성,1
202206,부산광역시,사하구,심장,여성,3
202206,부산광역시,사하구,호흡기,남성,20
202206,부산광역시,사하구,호흡기,여성,6
202206,부산광역시,사하구,간,남성,3
202206,부산광역시,사하구,시각,남성,115
202206,부산광역시,사하구,간,여성,1
202206,부산광역시,사하구,안면,남성,3
202206,부산광역시,사하구,안면,여성,1
202206,부산광역시,사하구,장루.요루,남성,1
202206,부산광역시,사하구,뇌전증,남성,5
202206,부산광역시,사하구,뇌전증,여성,5
202206,부산광역시,사하구,시각,여성,105
202206,부산광역시,사하구,청각,남성,105
202206,부산광역시,금정구,청각,여성,47
202206,부산광역시,금정구,언어,남성,12
202206,부산광역시,금정구,언어,여성,5
202206,부산광역시,금정구,지적,남성,211
202206,부산광역시,금정구,지체,남성,132
202206,부산광역시,금정구,지적,여성,167
202206,부산광역시,금정구,뇌병변,남성,158
